"Date"	"Time"	"Total volume"	"Reverse volume"	"Flow rate"	"On time"	"Temperature (medium)"	"Status"	"Min. flow rate"	"Max. flow rate"	"Error time"	"Forward volume"	"Temperature (environment)"	"Overload time"	"ac_id"
2019-03-14	18	45.467	"0.000 m³"	"0.155 m³/h"	"6590 h"	32.7	NA	"0.087 m³/h"	"0.193 m³/h"	"0 h"	"45.467 m³"	28.4	"0 s"	"4019265656"
2019-03-14	19	45.731	"0.000 m³"	"0.342 m³/h"	"6591 h"	32.7	NA	"0.126 m³/h"	"0.378 m³/h"	"0 h"	"45.731 m³"	27.2	"0 s"	"4019265656"
2019-03-14	20	45.874	"0.000 m³"	"0.052 m³/h"	"6592 h"	32.4	NA	"0.061 m³/h"	"0.226 m³/h"	"0 h"	"45.874 m³"	26.2	"0 s"	"4019265656"
2019-03-14	21	45.966	"0.000 m³"	"0.199 m³/h"	"6593 h"	32.5	NA	"0.046 m³/h"	"0.203 m³/h"	"0 h"	"45.966 m³"	25.3	"0 s"	"4019265656"
2019-03-14	22	46.242	"0.000 m³"	"0.166 m³/h"	"6594 h"	32.5	NA	"0.182 m³/h"	"0.356 m³/h"	"0 h"	"46.242 m³"	24.9	"0 s"	"4019265656"
2019-03-14	23	46.333	"0.000 m³"	"0.021 m³/h"	"6595 h"	31.9	NA	"0.040 m³/h"	"0.137 m³/h"	"0 h"	"46.333 m³"	24.5	"0 s"	"4019265656"
2019-03-15	0	46.354	"0.000 m³"	"0.018 m³/h"	"6596 h"	31.6	NA	"0.019 m³/h"	"0.022 m³/h"	"0 h"	"46.354 m³"	23.9	"0 s"	"4019265656"
2019-03-15	1	46.38	"0.000 m³"	"0.015 m³/h"	"6597 h"	31.3	NA	"0.015 m³/h"	"0.057 m³/h"	"0 h"	"46.380 m³"	23.1	"0 s"	"4019265656"
2019-03-15	2	46.398	"0.000 m³"	"0.015 m³/h"	"6598 h"	31.2	NA	"0.018 m³/h"	"0.018 m³/h"	"0 h"	"46.398 m³"	22.9	"0 s"	"4019265656"
2019-03-15	3	46.416	"0.000 m³"	"0.011 m³/h"	"6599 h"	31	NA	"0.017 m³/h"	"0.020 m³/h"	"0 h"	"46.416 m³"	22.6	"0 s"	"4019265656"
2019-03-15	4	46.429	"0.000 m³"	"0.013 m³/h"	"6600 h"	30.7	NA	"0.012 m³/h"	"0.013 m³/h"	"0 h"	"46.429 m³"	22.4	"0 s"	"4019265656"
2019-03-15	5	46.589	"0.000 m³"	"0.087 m³/h"	"6601 h"	32	NA	"0.012 m³/h"	"0.316 m³/h"	"0 h"	"46.589 m³"	22.4	"0 s"	"4019265656"
2019-03-15	6	46.643	"0.000 m³"	"0.178 m³/h"	"6602 h"	32.2	NA	"0.032 m³/h"	"0.071 m³/h"	"0 h"	"46.643 m³"	22.4	"0 s"	"4019265656"
2019-03-15	7	46.766	"0.000 m³"	"0.179 m³/h"	"6603 h"	32.1	NA	"0.050 m³/h"	"0.186 m³/h"	"0 h"	"46.766 m³"	21.6	"0 s"	"4019265656"
2019-03-15	8	47.046	"0.000 m³"	"0.790 m³/h"	"6604 h"	32.2	NA	"0.161 m³/h"	"0.344 m³/h"	"0 h"	"47.046 m³"	24.3	"0 s"	"4019265656"
2019-03-15	9	47.264	"0.000 m³"	"0.122 m³/h"	"6605 h"	32.2	NA	"0.105 m³/h"	"0.380 m³/h"	"0 h"	"47.264 m³"	24.5	"0 s"	"4019265656"
2019-03-15	10	47.719	"0.000 m³"	"0.193 m³/h"	"6606 h"	32.4	NA	"0.252 m³/h"	"0.813 m³/h"	"0 h"	"47.719 m³"	24.9	"0 s"	"4019265656"
2019-03-15	11	48.32	"0.000 m³"	"0.253 m³/h"	"6607 h"	32.6	NA	"0.235 m³/h"	"0.917 m³/h"	"0 h"	"48.320 m³"	26.6	"0 s"	"4019265656"
2019-03-15	12	48.64	"0.000 m³"	"1.567 m³/h"	"6608 h"	32.6	NA	"0.110 m³/h"	"0.554 m³/h"	"0 h"	"48.640 m³"	26.2	"0 s"	"4019265656"
2019-03-15	13	50.294	"0.000 m³"	"0.894 m³/h"	"6609 h"	32.7	NA	"1.009 m³/h"	"1.960 m³/h"	"0 h"	"50.294 m³"	25.5	"0 s"	"4019265656"
2019-03-15	14	51.284	"0.000 m³"	"0.792 m³/h"	"6610 h"	32.6	NA	"0.919 m³/h"	"1.125 m³/h"	"0 h"	"51.284 m³"	26.4	"0 s"	"4019265656"
2019-03-15	15	51.532	"0.000 m³"	"0.351 m³/h"	"6611 h"	32.5	NA	"0.127 m³/h"	"0.407 m³/h"	"0 h"	"51.532 m³"	25.9	"0 s"	"4019265656"
2019-03-15	16	51.693	"0.000 m³"	"0.048 m³/h"	"6612 h"	32.4	NA	"0.073 m³/h"	"0.251 m³/h"	"0 h"	"51.693 m³"	24.5	"0 s"	"4019265656"
2019-03-15	17	51.736	"0.000 m³"	"0.035 m³/h"	"6613 h"	32.1	NA	"0.033 m³/h"	"0.050 m³/h"	"0 h"	"51.736 m³"	23.7	"0 s"	"4019265656"
2019-03-15	18	51.79	"0.000 m³"	"0.043 m³/h"	"6614 h"	32.1	NA	"0.041 m³/h"	"0.072 m³/h"	"0 h"	"51.790 m³"	23.1	"0 s"	"4019265656"
2019-03-15	19	51.838	"0.000 m³"	"0.099 m³/h"	"6615 h"	32.3	NA	"0.033 m³/h"	"0.063 m³/h"	"0 h"	"51.838 m³"	22.4	"0 s"	"4019265656"
2019-03-15	20	51.888	"0.000 m³"	"0.035 m³/h"	"6616 h"	31.9	NA	"0.039 m³/h"	"0.078 m³/h"	"0 h"	"51.888 m³"	22.2	"0 s"	"4019265656"
2019-03-15	21	52.037	"0.000 m³"	"0.588 m³/h"	"6617 h"	32.5	NA	"0.034 m³/h"	"0.284 m³/h"	"0 h"	"52.037 m³"	22.2	"0 s"	"4019265656"
2019-03-15	22	52.24	"0.000 m³"	"0.075 m³/h"	"6618 h"	32.2	NA	"0.057 m³/h"	"0.415 m³/h"	"0 h"	"52.240 m³"	21.8	"0 s"	"4019265656"
2019-03-15	23	52.497	"0.000 m³"	"0.082 m³/h"	"6619 h"	32.2	NA	"0.118 m³/h"	"0.324 m³/h"	"0 h"	"52.497 m³"	21.8	"0 s"	"4019265656"
2019-03-16	0	52.548	"0.000 m³"	"0.024 m³/h"	"6620 h"	31.5	NA	"0.031 m³/h"	"0.067 m³/h"	"0 h"	"52.548 m³"	21.6	"0 s"	"4019265656"
2019-03-16	1	52.57	"0.000 m³"	"0.019 m³/h"	"6621 h"	31.3	NA	"0.020 m³/h"	"0.024 m³/h"	"0 h"	"52.570 m³"	21.6	"0 s"	"4019265656"
2019-03-16	2	52.592	"0.000 m³"	"0.023 m³/h"	"6622 h"	31.4	NA	"0.019 m³/h"	"0.025 m³/h"	"0 h"	"52.592 m³"	21.6	"0 s"	"4019265656"
2019-03-16	3	52.617	"0.000 m³"	"0.024 m³/h"	"6623 h"	31.3	NA	"0.025 m³/h"	"0.025 m³/h"	"0 h"	"52.617 m³"	21.6	"0 s"	"4019265656"
2019-03-16	4	52.641	"0.000 m³"	"0.016 m³/h"	"6624 h"	30.9	NA	"0.021 m³/h"	"0.024 m³/h"	"0 h"	"52.641 m³"	21.8	"0 s"	"4019265656"
2019-03-16	5	52.724	"0.000 m³"	"0.049 m³/h"	"6625 h"	31.7	NA	"0.016 m³/h"	"0.159 m³/h"	"0 h"	"52.724 m³"	22.2	"0 s"	"4019265656"
2019-03-16	6	52.981	"0.000 m³"	"0.650 m³/h"	"6626 h"	32.2	NA	"0.151 m³/h"	"0.535 m³/h"	"0 h"	"52.981 m³"	22.2	"0 s"	"4019265656"
2019-03-16	7	53.101	"0.000 m³"	"0.029 m³/h"	"6627 h"	31.8	NA	"0.036 m³/h"	"0.358 m³/h"	"0 h"	"53.101 m³"	22.2	"0 s"	"4019265656"
2019-03-16	8	53.403	"0.000 m³"	"0.180 m³/h"	"6628 h"	32.5	NA	"0.203 m³/h"	"0.420 m³/h"	"0 h"	"53.403 m³"	24.1	"0 s"	"4019265656"
2019-03-16	9	53.784	"0.000 m³"	"0.345 m³/h"	"6629 h"	32.7	NA	"0.303 m³/h"	"0.516 m³/h"	"0 h"	"53.784 m³"	28.8	"0 s"	"4019265656"
2019-03-16	10	54.107	"0.000 m³"	"1.180 m³/h"	"6630 h"	33	NA	"0.286 m³/h"	"0.397 m³/h"	"0 h"	"54.107 m³"	30.7	"0 s"	"4019265656"
2019-03-16	11	54.685	"0.000 m³"	"0.782 m³/h"	"6631 h"	33	NA	"0.392 m³/h"	"0.773 m³/h"	"0 h"	"54.685 m³"	31.3	"0 s"	"4019265656"
2019-03-16	12	55.094	"0.000 m³"	"0.172 m³/h"	"6632 h"	32.8	NA	"0.197 m³/h"	"0.544 m³/h"	"0 h"	"55.094 m³"	31.9	"0 s"	"4019265656"
2019-03-16	13	55.252	"0.000 m³"	"0.135 m³/h"	"6633 h"	32.8	NA	"0.109 m³/h"	"0.198 m³/h"	"0 h"	"55.252 m³"	32.8	"0 s"	"4019265656"
2019-03-16	14	55.356	"0.000 m³"	"0.120 m³/h"	"6634 h"	32.9	NA	"0.090 m³/h"	"0.128 m³/h"	"0 h"	"55.356 m³"	33	"0 s"	"4019265656"
2019-03-16	15	56.24	"0.000 m³"	"1.685 m³/h"	"6635 h"	32.9	NA	"0.270 m³/h"	"1.773 m³/h"	"0 h"	"56.240 m³"	32.8	"0 s"	"4019265656"
2019-03-16	16	56.863	"0.000 m³"	"0.250 m³/h"	"6636 h"	32.9	NA	"0.250 m³/h"	"1.311 m³/h"	"0 h"	"56.863 m³"	32.1	"0 s"	"4019265656"
2019-03-16	17	57.066	"0.000 m³"	"0.638 m³/h"	"6637 h"	33	NA	"0.161 m³/h"	"0.264 m³/h"	"0 h"	"57.066 m³"	31.3	"0 s"	"4019265656"
2019-03-16	18	57.311	"0.000 m³"	"0.178 m³/h"	"6638 h"	33.1	NA	"0.163 m³/h"	"0.285 m³/h"	"0 h"	"57.311 m³"	30.1	"0 s"	"4019265656"
2019-03-16	19	57.617	"0.000 m³"	"0.112 m³/h"	"6639 h"	32.9	NA	"0.162 m³/h"	"0.551 m³/h"	"0 h"	"57.617 m³"	27.6	"0 s"	"4019265656"
2019-03-16	20	57.852	"0.000 m³"	"0.234 m³/h"	"6640 h"	32.8	NA	"0.118 m³/h"	"0.456 m³/h"	"0 h"	"57.852 m³"	26.8	"0 s"	"4019265656"
